datetime,city,country,latitude,longitude,temperature,humidity,pressure,wind_direction,wind_speed,weather_condition
2016-08-31 16:00:00,Vancouver,Canada,49.24966,-123.119339,288.31,87.0,1014.0,110.0,3.0,foggy
2016-08-31 17:00:00,Vancouver,Canada,49.24966,-123.119339,288.53,93.0,1014.0,100.0,3.0,foggy
2016-08-31 18:00:00,Vancouver,Canada,49.24966,-123.119339,288.89,82.0,1014.0,90.0,4.0,foggy
2016-08-31 19:00:00,Vancouver,Canada,49.24966,-123.119339,290.3,82.0,1014.0,90.0,4.0,foggy
2016-08-31 20:00:00,Vancouver,Canada,49.24966,-123.119339,290.28,82.0,1014.0,110.0,5.0,foggy
2016-08-31 21:00:00,Vancouver,Canada,49.24966,-123.119339,290.52,88.0,1014.0,80.0,4.0,foggy
2016-08-31 22:00:00,Vancouver,Canada,49.24966,-123.119339,290.57,82.0,1014.0,120.0,6.0,foggy
2016-08-31 23:00:00,Vancouver,Canada,49.24966,-123.119339,290.64,82.0,1014.0,100.0,6.0,foggy
2016-09-01 00:00:00,Vancouver,Canada,49.24966,-123.119339,290.68,82.0,1014.0,110.0,5.0,rainy
2016-09-01 01:00:00,Vancouver,Canada,49.24966,-123.119339,290.63,82.0,1014.0,140.0,4.0,rainy
2016-09-01 02:00:00,Vancouver,Canada,49.24966,-123.119339,290.38,88.0,1014.0,110.0,3.0,rainy
2016-09-01 03:00:00,Vancouver,Canada,49.24966,-123.119339,290.25,88.0,1014.0,110.0,3.0,cloudy
2016-09-01 04:00:00,Vancouver,Canada,49.24966,-123.119339,289.49,87.0,1014.0,100.0,4.0,cloudy
2016-09-01 05:00:00,Vancouver,Canada,49.24966,-123.119339,288.82,93.0,1014.0,100.0,4.0,rainy
2016-09-01 06:00:00,Vancouver,Canada,49.24966,-123.119339,288.64,93.0,1014.0,100.0,4.0,rainy
2016-09-01 07:00:00,Vancouver,Canada,49.24966,-123.119339,288.41,93.0,1014.0,100.0,3.0,rainy
2016-09-01 08:00:00,Vancouver,Canada,49.24966,-123.119339,287.87,87.0,1014.0,90.0,4.0,rainy
2016-09-01 09:00:00,Vancouver,Canada,49.24966,-123.119339,287.79,93.0,1014.0,90.0,4.0,rainy
2016-09-01 10:00:00,Vancouver,Canada,49.24966,-123.119339,287.71,93.0,1014.0,90.0,4.0,cloudy
2016-09-01 11:00:00,Vancouver,Canada,49.24966,-123.119339,287.61,87.0,1014.0,110.0,4.0,rainy
2016-09-01 12:00:00,Vancouver,Canada,49.24966,-123.119339,287.26,93.0,1014.0,130.0,2.0,cloudy
2016-09-01 13:00:00,Vancouver,Canada,49.24966,-123.119339,286.86,93.0,1014.0,30.0,2.0,cloudy
2016-09-01 14:00:00,Vancouver,Canada,49.24966,-123.119339,285.7,93.0,1014.0,80.0,2.0,foggy
